Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Month_Name,Order_Quarter,Order_Day,Weekday,Is_Weekend,Sales_per_Quantity,Profit_Margin,Order_Week,Day_of_Week,Shipping_Days,Discount_Flag,Customer_Order_Count,Product_Order_Count
7478,CA-2014-167199,2014-01-06,2014-01-10,3,ME-17320,Maria Etezadi,2,United States,194,15,42420,2,TEC-PH-10004977,2,Phones,GE 30524EE4,391.98,2,0.0,113.6742,2014,1,January,1,6,Monday,0,195.99,29.0,2,Monday,4,0,22,9
7479,CA-2014-167199,2014-01-06,2014-01-10,3,ME-17320,Maria Etezadi,2,United States,194,15,42420,2,TEC-PH-10004539,2,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,755.96,4,0.0,204.1092,2014,1,January,1,6,Monday,0,188.99,27.0,2,Monday,4,0,22,7
7480,CA-2014-167199,2014-01-06,2014-01-10,3,ME-17320,Maria Etezadi,2,United States,194,15,42420,2,OFF-FA-10001883,1,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",31.12,4,0.0,0.3112,2014,1,January,1,6,Monday,0,7.78,1.0,2,Monday,4,0,22,4
7481,CA-2014-167199,2014-01-06,2014-01-10,3,ME-17320,Maria Etezadi,2,United States,194,15,42420,2,OFF-PA-10000955,1,Paper,Southworth 25% Cotton Granite Paper & Envelopes,6.54,1,0.0,3.0084,2014,1,January,1,6,Monday,0,6.54,46.0,2,Monday,4,0,22,3
7482,CA-2016-124583,2016-09-01,2016-09-03,2,LB-16795,Laurel Beltran,2,United States,208,3,92646,3,OFF-EN-10002500,1,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,1,0.0,5.751,2016,9,September,3,1,Thursday,0,12.78,45.00000000000001,35,Thursday,2,0,24,7
7483,CA-2014-113964,2014-09-23,2014-09-30,3,JP-16135,Julie Prescott,2,United States,329,30,10011,1,OFF-BI-10004654,1,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,18.464,4,0.2,6.924,2014,9,September,3,23,Tuesday,0,4.616,37.50000000000001,39,Tuesday,7,1,13,8
7484,CA-2014-129938,2014-12-15,2014-12-17,2,EB-13705,Ed Braxton,1,United States,374,36,19140,1,FUR-CH-10003774,0,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",445.802,7,0.3,-108.2662,2014,12,December,4,15,Monday,0,63.686,-24.28571428571428,51,Monday,2,1,12,14
7485,CA-2017-135111,2017-12-28,2018-01-02,3,CS-12400,Christopher Schild,2,United States,148,32,58103,0,OFF-AR-10004707,1,Art,Staples in misc. colors,2.48,1,0.0,0.868,2017,12,December,4,28,Thursday,0,2.48,35.0,52,Thursday,5,0,14,19
7486,CA-2017-135111,2017-12-28,2018-01-02,3,CS-12400,Christopher Schild,2,United States,148,32,58103,0,OFF-BI-10004040,1,Binders,Wilson Jones Impact Binders,25.9,5,0.0,12.691,2017,12,December,4,28,Thursday,0,5.18,49.00000000000001,52,Thursday,5,0,14,9
7487,US-2015-134558,2015-12-19,2015-12-24,2,PM-19135,Peter McVee,2,United States,124,27,3820,1,OFF-PA-10001184,1,Paper,Xerox 1903,29.9,5,0.0,14.651,2015,12,December,4,19,Saturday,1,5.98,49.0,51,Saturday,5,0,7,6
7488,US-2015-134558,2015-12-19,2015-12-24,2,PM-19135,Peter McVee,2,United States,124,27,3820,1,TEC-AC-10004145,2,Accessories,Logitech diNovo Edge Keyboard,2249.91,9,0.0,517.4793,2015,12,December,4,19,Saturday,1,249.99,23.0,51,Saturday,5,0,7,5
7489,US-2015-134558,2015-12-19,2015-12-24,2,PM-19135,Peter McVee,2,United States,124,27,3820,1,FUR-TA-10003473,0,Tables,Bretford Rectangular Conference Table Tops,1053.164,4,0.3,-105.3164,2015,12,December,4,19,Saturday,1,263.291,-10.0,51,Saturday,5,1,7,12
7490,CA-2017-157196,2017-11-05,2017-11-09,3,AA-10645,Anna Andreadi,0,United States,437,3,92105,3,OFF-PA-10003172,1,Paper,Xerox 1996,12.96,2,0.0,6.2208,2017,11,November,4,5,Sunday,1,6.48,47.99999999999999,44,Sunday,4,0,18,8
7491,CA-2015-108672,2015-09-10,2015-09-16,3,FA-14230,Frank Atkinson,1,United States,266,3,90032,3,FUR-FU-10003799,0,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",106.68,6,0.0,33.0708,2015,9,September,3,10,Thursday,0,17.78,30.999999999999996,37,Thursday,6,0,17,5
7492,US-2017-118598,2017-11-16,2017-11-16,1,CM-12190,Charlotte Melton,0,United States,495,30,13501,1,TEC-PH-10002583,2,Phones,iOttie HLCRIO102 Car Mount,119.94,6,0.0,5.997,2017,11,November,4,16,Thursday,0,19.99,5.0,46,Thursday,0,0,7,5
7493,US-2017-160836,2017-09-11,2017-09-16,3,CC-12475,Cindy Chapman,0,United States,207,41,77070,0,OFF-PA-10004239,1,Paper,Xerox 1953,10.272,3,0.2,3.21,2017,9,September,3,11,Monday,0,3.424,31.25,37,Monday,5,1,13,4
7494,US-2017-160836,2017-09-11,2017-09-16,3,CC-12475,Cindy Chapman,0,United States,207,41,77070,0,FUR-TA-10002855,0,Tables,Bevis Round Conference Table Top & Single Column Base,512.19,5,0.3,-65.853,2017,9,September,3,11,Monday,0,102.43800000000002,-12.857142857142856,37,Monday,5,1,13,5
7495,US-2017-160836,2017-09-11,2017-09-16,3,CC-12475,Cindy Chapman,0,United States,207,41,77070,0,OFF-AP-10001626,1,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1.556,2,0.8,-4.2012,2017,9,September,3,11,Monday,0,0.778,-270.0,37,Monday,5,1,13,7
7496,CA-2017-121048,2017-07-14,2017-07-18,3,TC-21295,Toby Carlisle,0,United States,517,3,92683,3,OFF-BI-10004022,1,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.448,2,0.2,1.4456,2017,7,July,3,14,Friday,0,2.224,32.49999999999999,28,Friday,4,1,16,8
7497,CA-2017-121048,2017-07-14,2017-07-18,3,TC-21295,Toby Carlisle,0,United States,517,3,92683,3,FUR-FU-10003601,0,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0.0,49.8042,2017,7,July,3,14,Friday,0,92.23,18.0,28,Friday,4,0,16,6
7498,CA-2017-121048,2017-07-14,2017-07-18,3,TC-21295,Toby Carlisle,0,United States,517,3,92683,3,OFF-FA-10000490,1,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0.0,2.3312,2017,7,July,3,14,Friday,0,1.24,47.0,28,Friday,4,0,16,5
7499,CA-2017-121048,2017-07-14,2017-07-18,3,TC-21295,Toby Carlisle,0,United States,517,3,92683,3,OFF-AR-10004042,1,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,4,0.0,20.8568,2017,7,July,3,14,Friday,0,17.98,29.0,28,Friday,4,0,16,6
7500,CA-2017-121048,2017-07-14,2017-07-18,3,TC-21295,Toby Carlisle,0,United States,517,3,92683,3,FUR-FU-10002960,0,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",18.84,3,0.0,7.9128,2017,7,July,3,14,Friday,0,6.28,42.0,28,Friday,4,0,16,5
7501,CA-2017-121048,2017-07-14,2017-07-18,3,TC-21295,Toby Carlisle,0,United States,517,3,92683,3,TEC-AC-10000991,2,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,3,0.0,19.7358,2017,7,July,3,14,Friday,0,46.99,14.000000000000002,28,Friday,4,0,16,4
7502,CA-2017-121048,2017-07-14,2017-07-18,3,TC-21295,Toby Carlisle,0,United States,517,3,92683,3,TEC-PH-10004977,2,Phones,GE 30524EE4,470.376,3,0.2,52.9173,2017,7,July,3,14,Friday,0,156.792,11.25,28,Friday,4,1,16,9
7503,US-2017-120147,2017-03-30,2017-03-30,1,TB-21400,Tom Boeckenhauer,0,United States,266,3,90036,3,OFF-AR-10000817,1,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2,0.0,2.0672,2017,3,March,1,30,Thursday,0,3.04,34.0,13,Thursday,0,0,17,7
7504,US-2017-120147,2017-03-30,2017-03-30,1,TB-21400,Tom Boeckenhauer,0,United States,266,3,90036,3,TEC-PH-10002447,2,Phones,AT&T CL83451 4-Handset Telephone,164.792,1,0.2,18.5391,2017,3,March,1,30,Thursday,0,164.792,11.25,13,Thursday,0,1,17,4
7505,CA-2016-158043,2016-01-31,2016-02-04,2,JK-15325,Jason Klamczynski,1,United States,22,28,8401,1,OFF-EN-10003134,1,Envelopes,Staple envelope,23.36,2,0.0,11.68,2016,1,January,1,31,Sunday,1,11.68,50.0,4,Sunday,4,0,4,48
7506,US-2017-106579,2017-06-08,2017-06-13,3,BW-11200,Ben Wallace,0,United States,457,11,60076,0,OFF-BI-10000309,1,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,4,0.8,-18.8728,2017,6,June,2,8,Thursday,0,3.044,-155.0,23,Thursday,5,1,10,9
7507,CA-2014-115889,2014-11-02,2014-11-06,3,SH-20395,Shahid Hopkins,0,United States,438,3,94122,3,TEC-PH-10001615,2,Phones,AT&T CL82213,46.384,2,0.2,5.2182,2014,11,November,4,2,Sunday,1,23.192,11.25,44,Sunday,4,1,15,5
7508,CA-2014-115889,2014-11-02,2014-11-06,3,SH-20395,Shahid Hopkins,0,United States,438,3,94122,3,OFF-ST-10003208,1,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,0.0,105.2468,2014,11,November,4,2,Sunday,1,181.46,29.0,44,Sunday,4,0,15,12
7509,US-2017-161935,2017-07-14,2017-07-18,3,JL-15835,John Lee,0,United States,94,33,43229,1,OFF-PA-10000605,1,Paper,Xerox 1950,9.248,2,0.2,3.3524,2017,7,July,3,14,Friday,0,4.624,36.25,28,Friday,4,1,34,3
7510,US-2017-161935,2017-07-14,2017-07-18,3,JL-15835,John Lee,0,United States,94,33,43229,1,TEC-PH-10000560,2,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.946,9,0.4,-377.9892,2017,7,July,3,14,Friday,0,209.994,-20.0,28,Friday,4,1,34,6
7511,US-2017-161935,2017-07-14,2017-07-18,3,JL-15835,John Lee,0,United States,94,33,43229,1,OFF-ST-10003455,1,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",62.04,5,0.2,4.653,2017,7,July,3,14,Friday,0,12.408,7.5,28,Friday,4,1,34,7
7512,US-2017-161935,2017-07-14,2017-07-18,3,JL-15835,John Lee,0,United States,94,33,43229,1,FUR-FU-10002937,0,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,5,0.2,148.845,2017,7,July,3,14,Friday,0,79.384,37.5,28,Friday,4,1,34,8
7513,US-2017-161935,2017-07-14,2017-07-18,3,JL-15835,John Lee,0,United States,94,33,43229,1,OFF-ST-10001837,1,Storage,"SAFCO Mobile Desk Side File, Wire Frame",239.456,7,0.2,17.9592,2017,7,July,3,14,Friday,0,34.208,7.5,28,Friday,4,1,34,8
7514,US-2017-161935,2017-07-14,2017-07-18,3,JL-15835,John Lee,0,United States,94,33,43229,1,OFF-AR-10004757,1,Art,Crayola Colored Pencils,13.12,5,0.2,2.132,2017,7,July,3,14,Friday,0,2.624,16.25,28,Friday,4,1,34,11
7515,US-2017-167920,2017-12-09,2017-12-12,2,JL-15835,John Lee,0,United States,407,15,40475,2,OFF-BI-10004236,1,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",29.36,2,0.0,13.5056,2017,12,December,4,9,Saturday,1,14.68,46.0,49,Saturday,3,0,34,10
7516,US-2017-167920,2017-12-09,2017-12-12,2,JL-15835,John Lee,0,United States,407,15,40475,2,OFF-AP-10000159,1,Appliances,Belkin F9M820V08 8 Outlet Surge,214.9,5,0.0,62.321,2017,12,December,4,9,Saturday,1,42.98,29.0,49,Saturday,3,0,34,3
7517,US-2017-167920,2017-12-09,2017-12-12,2,JL-15835,John Lee,0,United States,407,15,40475,2,OFF-BI-10003274,1,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824,2017,12,December,4,9,Saturday,1,3.98,47.0,49,Saturday,3,0,34,9
7518,US-2017-167920,2017-12-09,2017-12-12,2,JL-15835,John Lee,0,United States,407,15,40475,2,TEC-AC-10001013,2,Accessories,Logitech ClearChat Comfort/USB Headset H390,146.45,5,0.0,48.3285,2017,12,December,4,9,Saturday,1,29.29,33.0,49,Saturday,3,0,34,6
7519,US-2017-167920,2017-12-09,2017-12-12,2,JL-15835,John Lee,0,United States,407,15,40475,2,OFF-ST-10004963,1,Storage,Eldon Gobal File Keepers,15.14,1,0.0,0.6056,2017,12,December,4,9,Saturday,1,15.14,4.0,49,Saturday,3,0,34,6
7520,US-2017-167920,2017-12-09,2017-12-12,2,JL-15835,John Lee,0,United States,407,15,40475,2,OFF-LA-10004409,1,Labels,Avery 492,5.76,2,0.0,2.6496,2017,12,December,4,9,Saturday,1,2.88,46.0,49,Saturday,3,0,34,5
7521,US-2017-167920,2017-12-09,2017-12-12,2,JL-15835,John Lee,0,United States,407,15,40475,2,TEC-CO-10001046,2,Copiers,Canon Imageclass D680 Copier / Fax,1399.98,2,0.0,629.991,2017,12,December,4,9,Saturday,1,699.99,45.0,49,Saturday,3,0,34,5
7522,CA-2016-162383,2016-09-05,2016-09-11,3,MD-17350,Maribeth Dona,0,United States,241,33,43130,1,OFF-BI-10002824,1,Binders,Recycled Easel Ring Binders,8.952,2,0.7,-7.46,2016,9,September,3,5,Monday,0,4.476,-83.33333333333334,36,Monday,6,1,17,9
7523,CA-2016-162383,2016-09-05,2016-09-11,3,MD-17350,Maribeth Dona,0,United States,241,33,43130,1,OFF-BI-10001757,1,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,6,0.7,-6.4944,2016,9,September,3,5,Monday,0,1.476,-73.33333333333333,36,Monday,6,1,17,10
7524,CA-2016-162383,2016-09-05,2016-09-11,3,MD-17350,Maribeth Dona,0,United States,241,33,43130,1,FUR-CH-10004477,0,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,0.3,-1.2178,2016,9,September,3,5,Monday,0,42.623,-1.4285714285714286,36,Monday,6,1,17,9
7525,CA-2014-125731,2014-09-10,2014-09-16,3,CL-12565,Clay Ludtke,0,United States,181,35,97030,3,OFF-EN-10003072,1,Envelopes,Peel & Seel Envelopes,21.728,7,0.2,7.6048,2014,9,September,3,10,Wednesday,0,3.104,35.0,37,Wednesday,6,1,28,4
7526,CA-2014-125731,2014-09-10,2014-09-16,3,CL-12565,Clay Ludtke,0,United States,181,35,97030,3,FUR-CH-10003973,0,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,0.2,148.704,2014,9,September,3,10,Wednesday,0,297.408,10.0,37,Wednesday,6,1,28,8
7527,US-2017-106145,2017-09-26,2017-09-26,1,RA-19885,Ruben Ausman,1,United States,438,3,94109,3,OFF-EN-10001028,1,Envelopes,Staple envelope,71.88,6,0.0,33.0648,2017,9,September,3,26,Tuesday,0,11.98,46.0,39,Tuesday,0,0,15,48
7528,US-2017-106145,2017-09-26,2017-09-26,1,RA-19885,Ruben Ausman,1,United States,438,3,94109,3,FUR-FU-10003829,0,Furnishings,Stackable Trays,9.24,3,0.0,2.9568,2017,9,September,3,26,Tuesday,0,3.08,32.0,39,Tuesday,0,0,15,7
7529,US-2017-106145,2017-09-26,2017-09-26,1,RA-19885,Ruben Ausman,1,United States,438,3,94109,3,OFF-PA-10002245,1,Paper,Xerox 1895,35.88,6,0.0,16.146,2017,9,September,3,26,Tuesday,0,5.98,45.0,39,Tuesday,0,0,15,7
7530,US-2017-106145,2017-09-26,2017-09-26,1,RA-19885,Ruben Ausman,1,United States,438,3,94109,3,OFF-BI-10002215,1,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.538,2017,9,September,3,26,Tuesday,0,5.68,32.5,39,Tuesday,0,1,15,7
7531,US-2017-106145,2017-09-26,2017-09-26,1,RA-19885,Ruben Ausman,1,United States,438,3,94109,3,OFF-BI-10003925,1,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2,314.2719,2017,9,September,3,26,Tuesday,0,310.392,33.75,39,Tuesday,0,1,15,6
7532,CA-2016-107146,2016-06-17,2016-06-19,0,LC-16885,Lena Creighton,0,United States,263,4,80501,3,FUR-FU-10002298,0,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,3,0.2,-13.3176,2016,6,June,2,17,Friday,0,88.78399999999999,-5.000000000000001,24,Friday,2,1,23,5
7533,CA-2016-107146,2016-06-17,2016-06-19,0,LC-16885,Lena Creighton,0,United States,263,4,80501,3,FUR-CH-10004853,0,Chairs,"Global Manager's Adjustable Task Chair, Storm",483.136,4,0.2,54.3528,2016,6,June,2,17,Friday,0,120.784,11.25,24,Friday,2,1,23,6
7534,US-2017-134642,2017-02-25,2017-03-01,3,SW-20245,Scot Wooten,0,United States,179,31,27834,2,FUR-CH-10002880,0,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,2,0.2,-22.1382,2017,2,February,1,25,Saturday,1,98.392,-11.250000000000002,8,Saturday,4,1,10,14
7535,US-2017-134642,2017-02-25,2017-03-01,3,SW-20245,Scot Wooten,0,United States,179,31,27834,2,FUR-BO-10004709,0,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,2017,2,February,1,25,Saturday,1,46.384,2.5,8,Saturday,4,1,10,9
7536,US-2017-160143,2017-03-31,2017-04-07,3,HG-14965,Henry Goldwyn,1,United States,266,3,90004,3,OFF-SU-10004231,1,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0.0,8.019,2017,3,March,1,31,Friday,0,9.9,27.0,13,Friday,7,0,17,6
7537,CA-2017-103415,2017-12-03,2017-12-08,3,MV-17485,Mark Van Huff,0,United States,207,41,77041,0,FUR-FU-10000820,0,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,2,0.6,-14.2716,2017,12,December,4,3,Sunday,1,6.796,-105.0,48,Sunday,5,1,15,4
7538,CA-2016-106460,2016-02-19,2016-02-22,2,GT-14710,Greg Tran,0,United States,438,3,94109,3,OFF-PA-10001736,1,Paper,Xerox 1880,70.88,2,0.0,33.3136,2016,2,February,1,19,Friday,0,35.44,47.0,7,Friday,3,0,29,5
7539,US-2017-112347,2017-12-02,2017-12-06,3,BS-11380,Bill Stewart,1,United States,120,4,80219,3,OFF-ST-10003306,1,Storage,Letter Size Cart,114.288,1,0.2,12.8574,2017,12,December,4,2,Saturday,1,114.288,11.25,48,Saturday,4,1,13,8
7540,US-2017-112347,2017-12-02,2017-12-06,3,BS-11380,Bill Stewart,1,United States,120,4,80219,3,OFF-BI-10003707,1,Binders,Aluminum Screw Posts,36.624,8,0.7,-24.416,2017,12,December,4,2,Saturday,1,4.578,-66.66666666666666,48,Saturday,4,1,13,11
7541,US-2017-112347,2017-12-02,2017-12-06,3,BS-11380,Bill Stewart,1,United States,120,4,80219,3,FUR-BO-10003546,0,Bookcases,Hon 4-Shelf Metal Bookcases,242.352,8,0.7,-363.528,2017,12,December,4,2,Saturday,1,30.294,-150.0,48,Saturday,4,1,13,4
7542,US-2017-112347,2017-12-02,2017-12-06,3,BS-11380,Bill Stewart,1,United States,120,4,80219,3,TEC-PH-10000213,2,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,2,0.2,4.9616,2017,12,December,4,2,Saturday,1,24.808,10.0,48,Saturday,4,1,13,3
7543,US-2017-112347,2017-12-02,2017-12-06,3,BS-11380,Bill Stewart,1,United States,120,4,80219,3,FUR-FU-10001488,0,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.704,6,0.2,0.0,2017,12,December,4,2,Saturday,1,84.784,0.0,48,Saturday,4,1,13,7
7544,US-2017-112347,2017-12-02,2017-12-06,3,BS-11380,Bill Stewart,1,United States,120,4,80219,3,TEC-PH-10004833,2,Phones,Macally Suction Cup Mount,57.36,6,0.2,-14.34,2017,12,December,4,2,Saturday,1,9.56,-25.0,48,Saturday,4,1,13,4
7545,US-2017-112347,2017-12-02,2017-12-06,3,BS-11380,Bill Stewart,1,United States,120,4,80219,3,FUR-CH-10002335,0,Chairs,Hon GuestStacker Chair,906.68,5,0.2,68.001,2017,12,December,4,2,Saturday,1,181.336,7.500000000000001,48,Saturday,4,1,13,9
7546,CA-2014-103492,2014-10-10,2014-10-15,3,CM-12715,Craig Molinari,1,United States,209,41,77340,0,TEC-PH-10001128,2,Phones,Motorola Droid Maxx,719.952,6,0.2,71.9952,2014,10,October,4,10,Friday,0,119.992,10.0,41,Friday,5,1,13,4
7547,CA-2014-103492,2014-10-10,2014-10-15,3,CM-12715,Craig Molinari,1,United States,209,41,77340,0,TEC-PH-10004667,2,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,755.944,7,0.2,66.1451,2014,10,October,4,10,Friday,0,107.992,8.75,41,Friday,5,1,13,6
7548,CA-2014-103492,2014-10-10,2014-10-15,3,CM-12715,Craig Molinari,1,United States,209,41,77340,0,OFF-BI-10004817,1,Binders,GBC Personal VeloBind Strips,11.98,5,0.8,-19.168,2014,10,October,4,10,Friday,0,2.396,-160.0,41,Friday,5,1,13,7
7549,CA-2014-103492,2014-10-10,2014-10-15,3,CM-12715,Craig Molinari,1,United States,209,41,77340,0,OFF-BI-10004140,1,Binders,Avery Non-Stick Binders,0.898,1,0.8,-1.5715,2014,10,October,4,10,Friday,0,0.898,-174.99999999999997,41,Friday,5,1,13,20
7550,CA-2016-136595,2016-09-05,2016-09-07,0,EM-13825,Elizabeth Moffitt,1,United States,207,41,77036,0,FUR-FU-10004671,0,Furnishings,"Executive Impressions 12"" Wall Clock",21.204,3,0.6,-11.6622,2016,9,September,3,5,Monday,0,7.0680000000000005,-55.00000000000001,36,Monday,2,1,16,6
7551,CA-2014-140396,2014-11-20,2014-11-25,3,KH-16330,Katharine Harms,1,United States,329,30,10024,1,OFF-EN-10002592,1,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",34.74,3,0.0,17.37,2014,11,November,4,20,Thursday,0,11.58,50.0,47,Thursday,5,0,18,6
7552,CA-2014-140396,2014-11-20,2014-11-25,3,KH-16330,Katharine Harms,1,United States,329,30,10024,1,TEC-PH-10004447,2,Phones,Toshiba IPT2010-SD IP Telephone,833.94,6,0.0,216.8244,2014,11,November,4,20,Thursday,0,138.99,26.0,47,Thursday,5,0,18,8
7553,CA-2014-140396,2014-11-20,2014-11-25,3,KH-16330,Katharine Harms,1,United States,329,30,10024,1,OFF-BI-10003669,1,Binders,3M Organizer Strips,12.96,3,0.2,4.536,2014,11,November,4,20,Thursday,0,4.32,34.99999999999999,47,Thursday,5,1,18,7
7554,CA-2014-140396,2014-11-20,2014-11-25,3,KH-16330,Katharine Harms,1,United States,329,30,10024,1,OFF-PA-10000223,1,Paper,Xerox 2000,25.92,4,0.0,12.4416,2014,11,November,4,20,Thursday,0,6.48,47.99999999999999,47,Thursday,5,0,18,5
7555,CA-2014-114181,2014-05-10,2014-05-14,2,AF-10885,Art Foster,0,United States,374,36,19134,1,FUR-BO-10004467,0,Bookcases,Bestar Classic Bookcase,349.965,7,0.5,-216.9783,2014,5,May,2,10,Saturday,1,49.995,-62.0,19,Saturday,4,1,7,8
7556,CA-2014-114181,2014-05-10,2014-05-14,2,AF-10885,Art Foster,0,United States,374,36,19134,1,OFF-AR-10000716,1,Art,DIXON Ticonderoga Erasable Checking Pencils,22.32,5,0.2,5.301,2014,5,May,2,10,Saturday,1,4.464,23.75,19,Saturday,4,1,7,7
7557,CA-2017-159506,2017-11-27,2017-12-02,3,JR-16210,Justin Ritter,1,United States,94,12,47201,0,OFF-PA-10003641,1,Paper,Xerox 1909,158.28,6,0.0,72.8088,2017,11,November,4,27,Monday,0,26.38,46.0,48,Monday,5,0,10,9
7558,CA-2017-159506,2017-11-27,2017-12-02,3,JR-16210,Justin Ritter,1,United States,94,12,47201,0,OFF-BI-10004519,1,Binders,GBC DocuBind P100 Manual Binding Machine,497.94,3,0.0,224.073,2017,11,November,4,27,Monday,0,165.98,45.0,48,Monday,5,0,10,8
7559,US-2014-137155,2014-11-01,2014-11-05,3,DL-12925,Daniel Lacy,0,United States,262,30,11561,1,OFF-AP-10002518,1,Appliances,Kensington 7 Outlet MasterPiece Power Center,533.94,3,0.0,154.8426,2014,11,November,4,1,Saturday,1,177.98000000000002,29.0,44,Saturday,4,0,14,5
7560,US-2014-137155,2014-11-01,2014-11-05,3,DL-12925,Daniel Lacy,0,United States,262,30,11561,1,OFF-PA-10000806,1,Paper,Xerox 1934,167.94,3,0.0,82.2906,2014,11,November,4,1,Saturday,1,55.98,49.0,44,Saturday,4,0,14,5
7561,US-2014-137155,2014-11-01,2014-11-05,3,DL-12925,Daniel Lacy,0,United States,262,30,11561,1,FUR-FU-10003142,0,Furnishings,"Master Big Foot Doorstop, Beige",31.68,6,0.0,9.8208,2014,11,November,4,1,Saturday,1,5.28,31.0,44,Saturday,4,0,14,6
7562,CA-2016-105746,2016-12-30,2017-01-01,0,BD-11605,Brian Dahlen,0,United States,241,36,17602,1,FUR-CH-10000454,0,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",170.786,1,0.3,0.0,2016,12,December,4,30,Friday,0,170.786,0.0,52,Friday,2,1,20,12
7563,US-2016-104815,2016-09-03,2016-09-07,3,RB-19570,Rob Beeghly,0,United States,80,11,60610,0,FUR-BO-10003894,0,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.744,4,0.3,0.0,2016,9,September,3,3,Saturday,1,49.686,0.0,35,Saturday,4,1,9,3
7564,CA-2017-157672,2017-10-05,2017-10-07,0,RB-19795,Ross Baird,2,United States,120,4,80219,3,TEC-AC-10001714,2,Accessories,Logitech MX Performance Wireless Mouse,63.824,2,0.2,13.5626,2017,10,October,4,5,Thursday,0,31.912,21.25,40,Thursday,2,1,18,7
7565,US-2016-166660,2016-01-30,2016-02-01,2,TB-21250,Tim Brockman,0,United States,452,45,98103,3,FUR-CH-10001190,0,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2,-59.8356,2016,1,January,1,30,Saturday,1,108.792,-13.749999999999998,4,Saturday,2,1,19,3
7566,US-2016-166660,2016-01-30,2016-02-01,2,TB-21250,Tim Brockman,0,United States,452,45,98103,3,FUR-BO-10000468,0,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,1,0.0,7.7728,2016,1,January,1,30,Saturday,1,48.58,16.0,4,Saturday,2,0,19,6
7567,CA-2017-140802,2017-04-21,2017-04-23,0,KN-16390,Katherine Nockton,1,United States,207,41,77070,0,TEC-AC-10001998,2,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.976,3,0.2,8.3958,2017,4,April,2,21,Friday,0,15.992,17.5,16,Friday,2,1,17,6
7568,CA-2017-140802,2017-04-21,2017-04-23,0,KN-16390,Katherine Nockton,1,United States,207,41,77070,0,OFF-PA-10001534,1,Paper,Xerox 230,20.736,4,0.2,7.2576,2017,4,April,2,21,Friday,0,5.184,35.0,16,Friday,2,1,17,5
